Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2100,0#40,0#700,2334.json,3#3,0.08453560620546341#0.07306087762117386,0.3546867106643006#0.41870832948940273,0#0,0#0,0#0,1#1,3.77#3.77,0#0,1#1,26.0#24.0,128.50894165039062#129.0215301513672,2#2,0#0,0#2,0#1,0#12,0#12,0#0,0#1,0#1
2100,0,0,3786.json,3,0.6818004250526428,0.6279365511290392,0,0,0,1,3.77,0,1,20.0,130.18594360351562,1,0,0,0,0,0,0,0,0
2100,0,0,5532.json,3,0.311190128326416,0.23193189225212482,0,0,0,1,3.77,0,1,28.0,128.0337677001953,1,0,0,0,0,0,0,0,0
2100,0#79,0#410,3635.json,7#7,0.06078038737177849#0.06078038737177849,0.18462282624833673#0.16712251765712519,0#0,0#0,0#0,1#1,3.61#3.61,0#0,5#5,43.0#43.0,112.16657257080078#112.16657257080078,1#1,0#0,0#8,0#4,0#20,0#20,0#0,0#0,0#0
1625,0,0,6199.json,3,0.8535304665565491,0.8839863042558876,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,0,0,0,0
2100,0#2,0#1064,4540.json,6#3,0.1678827404975891#0.062144894152879715,0.10870841500618894#0.6288050814705487,2#0,2#0,4#0,3#1,5.5#3.77,1#0,0#1,44.0#24.0,113.75735473632812#129.36033630371094,2#2,0#0,0#5,0#1,0#88,0#96,0#0,0#0,0#0
1122,0,0,4291.json,9,0.024301990866661072,0.006191289436902432,1,2,3,3,8.53,2,0,61.0,104.87916564941406,2,0,0,0,0,0,0,0,0
2100,0,0,6542.json,3,0.7292413711547852,0.7238947283114013,0,0,0,1,3.77,0,2,20.0,130.30841064453125,1,0,0,0,0,0,0,0,0
2100,0,0,10755.json,5,0.848875880241394,0.6291010500021318,0,0,0,1,5.99,1,2,27.0,120.13368225097656,1,1,0,0,0,0,0,0,0
863,0#89,0#14,6252.json,4#4,0.0#0.0,0.001164939605978842#7.32342123163098E-4,0#0,0#0,0#0,1#1,4.0#4.0,0#0,2#2,60.0#62.0,118.65235900878906#118.4358901977539,1#1,1#1,0#4,0#2,0#12,0#12,0#0,0#0,0#0
1868,0#26#13,0#1#1,9644.json,3#3#3,0.9362878203392029#0.8117744326591492#0.8117744326591492,0.8441639357489628#0.7503529831166054#0.7503529831166054,0#0#0,0#0#0,0#0#0,1#1#1,3.77#3.77#3.77,0#0#0,1#1#1,15.0#16.0#16.0,132.086669921875#131.60296630859375#131.60296630859375,0#0#0,0#0#0,0#2#0,0#1#0,0#15#0,0#15#0,0#0#0,0#1#0,0#1#0
1659,0,0,9469.json,3,0.8695729970932007,0.6622746109531703,0,0,0,1,3.77,0,1,20.0,130.44261169433594,1,0,0,0,0,0,0,0,0
1100,0,0,274.json,3,0.9366791248321533,0.8120855203333189,0,0,0,1,3.77,0,0,13.0,132.9956512451172,0,0,0,0,0,0,0,0,0
2100,0,0,9222.json,3,0.9704402089118958,0.9082002089778353,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
