Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3643,0#2#685#11,0#281#2250#2621,2827.json,4#4#4#4,0.5067276954650879#0.5067276954650879#0.612730860710144#0.7571844458580017,0.9494310732241336#0.9486750782065033#0.9583604048461569#0.9514287264222371,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.73#1.73#1.73#1.73,0#0#0#0,0#0#0#0,14.0#14.0#14.0#14.0,127.78498840332031#127.78498840332031#127.78498840332031#127.78498840332031,0#0#0#0,0#0#0#0,0#2#2#4,0#1#1#2,0#3#5#22,0#3#5#22,0#1#1#0,0#1#1#0,0#1#1#0
587,0,0,2475.json,3,0.8845128417015076,0.9302205455138702,0,0,0,1,1.89,0,0,16.0,131.91592407226562,0,0,0,0,0,0,0,0,0
1656,0#196,0#613,215.json,5#5,0.25472018122673035#0.2340250015258789,0.7662633282364634#0.7479291947090261,0#0,0#0,0#0,1#1,1.96#1.96,0#0,0#0,23.0#23.0,120.96746826171875#120.96746826171875,1#1,0#0,0#2,0#1,0#12,0#12,0#0,0#1,0#1
91,0,0,367.json,3,0.0,0.024814952584933228,0,0,0,1,1.89,0,5,45.0,125.32947540283203,4,0,0,0,0,0,0,0,0
1075,0,0,878.json,9,0.08289710432291031,0.14794944467341187,1,1,2,2,2.95,1,3,53.0,106.19174194335938,3,1,0,0,0,0,0,0,0
613,0,0,3219.json,3,0.7855786681175232,0.84240368712052,0,0,0,1,1.89,0,1,20.0,130.30841064453125,1,0,0,0,0,0,0,0,0
1393,0,0,1706.json,1,0.9859853982925415,0.7894363047476807,0,0,0,1,0.0,0,0,14.0,150.40780639648438,0,0,0,0,0,0,0,0,0
160,0,0,1036.json,3,0.1727837175130844,0.3386438899170668,0,0,0,1,1.89,0,1,27.0,128.0600128173828,1,0,0,0,0,0,0,0,0
2444,0#34#685,0#0#1051,4001.json,4#4#4,0.8740798830986023#0.75434809923172#0.7468987107276917,0.9725053208627007#0.925760967989787#0.9235172621624573,0#0#0,0#0#0,0#0#0,1#1#1,1.73#1.73#1.73,0#0#0,0#0#0,12.0#15.0#15.0,128.936767578125#127.27810668945312#127.27810668945312,0#0#0,0#0#0,0#4#2,0#2#1,0#21#1,0#21#1,0#0#1,0#0#1,0#0#1
2289,0#18#1#5#685,0#58#63#151#896,3966.json,17#17#17#17#17,0.003704300383105874#0.0016007047379389405#6.933254189789295E-4#0.0019171129679307342#0.0019171129679307342,3.193087302640535E-4#6.816812218804702E-5#3.239409946642354E-5#3.974550028190946E-5#3.9442240466776414E-5,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,3#3#3#3#3,2.7#2.7#2.7#2.7#2.7,1#1#1#1#1,7#7#7#6#6,97.0#103.0#107.0#107.0#107.0,91.89521026611328#91.48516082763672#91.28704071044922#91.3187255859375#91.3187255859375,4#4#4#4#4,0#0#0#0#0,0#2#4#4#2,0#1#2#2#1,0#34#22#106#6,0#34#22#106#6,0#0#0#0#1,0#0#1#0#1,0#0#1#0#1
