Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
1930,0#10#18,0#0#1522,1811.json,4#7#7,0.3058752417564392#0.03365707769989967#0.03365707769989967,0.5557447403315977#0.016742244202561207#0.016742244202561207,0#0#0,0#0#0,0#0#0,1#1#1,2.0#1.81#1.81,0#0#0,2#7#7,25.0#55.0#55.0,123.96263122558594#110.08689880371094#110.08689880371094,2#2#2,0#0#0,0#3#0,0#3#0,0#187#0,0#175#0,0#0#0,0#0#0,0#0#0
3134,0#5#11#7#6,0#1267#1780#1930#1930,3020.json,7#7#7#7#7,0.76739102602005#0.7638595104217529#0.7638595104217529#0.7713904976844788#0.7713904976844788,0.5234769555766059#0.7939373416312521#0.7939373416312521#0.8046358004737577#0.8046358004737577,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,2#2#2#2#2,6.05#3.02#3.02#3.02#3.02,1#1#1#1#1,1#1#1#1#1,29.0#31.0#31.0#31.0#31.0,113.89506530761719#113.46426391601562#113.46426391601562#113.46426391601562#113.46426391601562,1#1#1#1#1,0#0#0#0#0,0#14#0#2#0,0#7#0#1#0,0#79#0#10#0,0#26#0#10#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0
2829,0#1#61#6#2#9,0#774#1567#2020#2400#2419,174.json,6#9#6#6#6#6,0.05113377049565315#0.05452406406402588#0.051659826189279556#0.04891026020050049#6.695950287394226E-4#7.170052267611027E-4,0.08538615038248165#0.03757267528152738#0.06820155651888742#0.06709817749156974#0.09352147764850038#0.07341476248254933,0#1#0#0#0#0,0#1#0#0#0#0,0#2#0#0#0#0,1#2#1#1#1#1,1.89#2.27#1.89#1.89#1.89#1.89,0#1#0#0#0#0,3#4#3#3#3#3,44.0#55.0#45.0#45.0#43.0#44.0,114.2916030883789#105.99913024902344#114.10049438476562#114.10049438476562#114.41114807128906#114.21735382080078,1#1#1#1#1#1,1#1#1#1#1#1,0#3#5#4#4#2,0#3#1#2#2#1,0#74#81#8#68#7,0#62#69#8#68#7,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0
1155,0#7#18,0#54#747,2069.json,4#7#7,2.999413409270346E-4#4.686417814809829E-4#4.686417814809829E-4,0.12141203224095266#0.008468452437296372#0.008468452437296372,0#1#1,0#1#1,0#2#2,1#2#2,2.0#2.56#2.56,0#1#1,2#5#5,40.0#61.0#61.0,121.21139526367188#109.22467041015625#109.22467041015625,3#3#3,0#0#0,0#3#0,0#3#0,0#128#0,0#92#0,0#0#0,0#0#0,0#0#0
4704,0#0#0#0#0#8#11,0#17#188#813#815#837#3350,3052.json,2#2#2#2#2#2#2,0.5320225358009338#0.5320225358009338#0.5320225358009338#0.5320225358009338#0.5320225358009338#0.5320225358009338#0.5304034948348999,0.7811108750858874#0.7811108750858874#0.7811108750858874#0.7811108750858874#0.7811108750858874#0.7811108750858874#0.8314898356107947,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0.0#0.0#0.0#0.0#0.0#0.0#0.0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,14.0#14.0#14.0#14.0#14.0#14.0#14.0,139.0139617919922#139.0139617919922#139.0139617919922#139.0139617919922#139.0139617919922#139.0139617919922#139.0139617919922,2#2#2#2#2#2#2,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#8,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0
1916,0#13#1#4,0#164#994#1499,3271.json,3#3#3#3,0.3686981201171875#0.49305203557014465#0.49305203557014465#0.5570571422576904,0.6073027677971908#0.5356618349481156#0.5356618349481156#0.47312998899027986,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#0#0,22.0#23.0#23.0#24.0,129.37762451171875#129.05665588378906#129.05665588378906#128.7513427734375,1#1#1#1,0#0#0#0,0#2#0#2,0#1#0#1,0#9#0#7,0#9#0#7,0#0#0#0,0#0#0#1,0#0#0#1
3647,0#73#12#16#11#18,0#113#191#704#3233#3243,2345.json,8#8#8#10#10#12,0.14840646088123322#0.2053302377462387#0.23231005668640137#0.28851988911628723#0.28851988911628723#0.17611578106880188,0.028116534532565206#0.10407306324278086#0.037793651380459134#0.2852968216292628#0.2852968216292628#0.005809989576171885,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.73#1.73#1.73#2.53#2.53#2.75,0#0#0#1#1#1,4#5#5#5#5#7,58.0#51.0#56.0#49.0#49.0#74.0,107.64752197265625#108.4183120727539#107.82999420166016#104.90943145751953#104.90943145751953#99.5509033203125,1#0#0#0#0#0,2#2#2#1#1#3,0#6#2#10#0#6,0#3#1#6#0#4,0#39#19#71#0#190,0#39#19#65#0#182,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0
4711,0#6#0#1#14#11#7#0#0#8#1#8#16#19#2#18,0#8#24#183#250#422#641#820#822#844#1294#1372#2030#2177#3452#3540,2275.json,11#10#10#13#13#15#17#15#15#15#17#26#22#19#17#17,0.0115149961784482#0.009928652085363865#0.009928652085363865#0.00872487761080265#0.008742607198655605#0.005179507192224264#0.004030579701066017#0.011276790872216225#0.011276790872216225#0.011276790872216225#7.063040393404663E-4#3.9084674790501595E-4#5.777210462838411E-4#0.003076734486967325#0.004172626882791519#0.004172626882791519,0.0013826088067597133#0.0032318645905986027#0.0032318645905986027#5.29310026381217E-4#5.129240743136132E-4#7.263151628716524E-4#1.7222489835877207E-4#0.0010804077062901533#0.0010804077062901533#0.0010804077062901533#1.699715115313493E-6#2.4094227067713226E-9#8.5185069056608E-8#6.09616270810336E-7#1.6877813805785965E-6#1.6877813805785965E-6,1#1#1#1#1#2#3#2#2#2#2#2#2#1#1#1,1#1#1#1#1#2#3#2#2#2#2#3#2#1#1#1,2#2#2#2#2#4#6#4#4#4#4#5#4#2#2#2,3#3#3#3#3#4#5#4#4#4#4#6#5#4#3#3,4.82#6.97#6.97#6.15#6.15#3.48#3.34#3.48#3.48#3.48#3.56#3.69#4.33#4.56#4.27#4.27,1#1#1#1#1#2#2#2#2#2#2#3#3#3#2#2,10#8#8#11#11#12#13#12#12#12#16#19#18#15#15#15,72.0#66.0#66.0#81.0#81.0#90.0#100.0#90.0#90.0#90.0#127.0#170.0#149.0#133.0#125.0#125.0,100.60469818115234#102.6790542602539#102.6790542602539#97.24895477294922#97.24895477294922#94.15283966064453#91.21055603027344#94.15283966064453#94.15283966064453#94.15283966064453#90.16597747802734#80.87590789794922#84.67875671386719#87.92506408691406#90.38866424560547#90.38866424560547,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#1#1#1#1#1#1#1#0#0,0#2#0#3#2#6#6#0#0#0#3#37#6#3#4#0,0#0#0#3#1#4#4#0#0#0#3#23#1#0#1#0,0#29#0#81#5#181#62#62#0#0#246#355#160#107#75#0,0#25#0#87#5#58#54#54#0#0#179#311#136#95#67#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
1571,0#2#2#13#11#9,0#0#264#278#1149#1161,2858.json,26#27#28#29#33#33,0.0#0.0#0.0#0.0#0.0#0.0,8.427255262587906E-14#2.655945632120242E-14#1.539797280100153E-14#5.559518132740482E-16#1.3749541482972426E-17#1.3749541482972426E-17,0#0#0#0#2#2,0#0#0#1#2#2,0#0#0#1#4#4,1#1#1#2#3#3,7.17#7.08#6.98#6.9#6.67#6.67,0#0#0#0#1#1,23#24#25#25#26#26,212.0#218.0#222.0#235.0#253.0#253.0,80.60688781738281#79.81927490234375#79.1203842163086#77.92591857910156#75.1160888671875#75.1160888671875,4#4#4#4#4#4,6#6#6#6#6#6,0#1#1#3#7#0,0#1#1#2#5#0,0#79#40#79#184#0,0#62#23#63#141#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0
2592,0#6#7#18,0#1#1#2184,1271.json,7#7#7#7,0.8028861284255981#0.7969664931297302#0.2246333211660385#0.2246333211660385,0.46572105553267845#0.4687930295579703#0.199733384344896#0.199733384344896,1#1#2#2,2#2#2#2,3#3#4#4,2#2#2#2,3.02#3.02#3.02#3.02,1#1#1#1,2#2#2#2,34.0#34.0#41.0#41.0,112.90506744384766#112.90506744384766#111.7208480834961#111.7208480834961,0#0#1#1,0#0#0#0,0#2#6#0,0#1#3#0,0#10#53#0,0#10#52#0,0#0#0#0,0#0#0#0,0#0#0#0
