Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
2086,0#0,0#98,13903.json,3#3,0.4308311343193054#0.4308311343193054,0.8407358659470672#0.8407358659470672,0#0,0#0,0#0,1#1,1.89#1.89,0#0,0#0,17.0#17.0,131.03103637695312#131.03103637695312,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0
1827,0,0,10432.json,5,0.04258531704545021,0.13090023408135512,0,0,0,1,8.78,0,4,42.0,117.0964584350586,2,0,0,0,0,0,0,0,0
5444,0#5#227#0#0#0,0#42#917#2554#3456#3456,12088.json,3#3#3#3#3#3,0.700633704662323#0.700633704662323#0.8152434825897217#0.8152434825897217#0.8152434825897217#0.8152434825897217,0.821300101296663#0.821300101296663#0.9291450770247639#0.9291450770247639#0.9291450770247639#0.9291450770247639,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.94#0.94#0.94#0.94#0.94#0.94,0#0#0#0#0#0,1#1#0#0#0#0,18.0#18.0#12.0#12.0#12.0#12.0,130.85629272460938#130.85629272460938#133.59722900390625#133.59722900390625#133.59722900390625#133.59722900390625,1#1#0#0#0#0,0#0#0#0#0#0,0#0#4#0#0#0,0#0#2#0#0#0,0#0#42#0#0#0,0#0#42#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0
3687,0#110#102#402#189#1#0#0#0,0#136#144#147#153#164#797#1699#1699,7402.json,3#3#3#3#3#3#3#3#3,0.15705209970474243#0.23742961883544922#0.29827257990837097#0.27242642641067505#0.40842047333717346#0.40842047333717346#0.40842047333717346#0.40842047333717346#0.40842047333717346,0.7226877522408063#0.757383582290337#0.7830201058167224#0.7857502340790472#0.6774359546108626#0.6774359546108626#0.6774359546108626#0.6774359546108626#0.6774359546108626,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,3.77#0.94#0.94#0.94#0.94#0.94#0.94#0.94#0.94,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,17.0#17.0#17.0#17.0#19.0#19.0#19.0#19.0#19.0,131.1535186767578#131.1535186767578#131.1535186767578#131.1535186767578#130.34019470214844#130.34019470214844#130.34019470214844#130.34019470214844#130.34019470214844,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#4#2#2#4#0#0#0#0,0#2#1#1#2#0#0#0#0,0#26#14#5#14#0#0#0#0,0#18#14#5#14#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0
3774,0#0#0#0,0#884#1787#1787,5028.json,7#7#7#7,0.21702708303928375#0.21702708303928375#0.22885651886463165#0.22885651886463165,0.2903465474255167#0.2903465474255167#0.3647338110168016#0.3647338110168016,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,1.28#1.28#2.56#2.56,1#1#1#1,0#0#0#0,37.0#37.0#37.0#37.0,112.25464630126953#112.25464630126953#112.25464630126953#112.25464630126953,1#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,0#0#26#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
4564,0#0#0#0,0#1674#2577#2577,676.json,3#3#3#3,0.7755210399627686#0.7755210399627686#0.7755210399627686#0.7755210399627686,0.7892375331445685#0.7892375331445685#0.7892375331445685#0.7892375331445685,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0.94#0.94#0.94#0.94,0#0#0#0,1#1#1#1,16.0#16.0#16.0#16.0,131.60296630859375#131.60296630859375#131.60296630859375#131.60296630859375,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
4611,0#261#0#0#0,0#25#1721#2623#2623,12466.json,3#3#3#3#3,0.42507126927375793#0.42507126927375793#0.41759955883026123#0.41759955883026123#0.41759955883026123,0.8320911307465614#0.8320911307465614#0.8114595568418327#0.8114595568418327#0.8114595568418327,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#0.94#0.94#0.94,0#0#0#0#0,1#1#1#1#1,16.0#16.0#16.0#16.0#16.0,131.75106811523438#131.75106811523438#131.75106811523438#131.75106811523438#131.75106811523438,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#5#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0
2504,0#91#12#0#0,0#42#151#516#516,10039.json,10#10#10#10#10,0.07354983687400818#0.0679091364145279#0.06898778676986694#0.07122519612312317#0.07122519612312317,0.3533840786263226#0.35146726098076625#0.35038901863490857#0.353794249868214#0.353794249868214,1#1#1#1#1,1#1#1#1#1,2#2#2#2#2,3#3#3#3#3,8.54#8.54#8.54#8.54#8.54,3#3#3#3#3,3#3#3#3#3,49.0#49.0#49.0#49.0#49.0,104.5514144897461#104.5514144897461#104.5514144897461#104.5514144897461#104.5514144897461,1#1#1#1#1,1#1#1#1#1,0#2#2#0#0,0#1#1#0#0,0#5#12#2#0,0#5#12#0#0,0#0#0#0#0,0#0#1#0#0,0#0#1#0#0
4748,0#6#5#67#0#0#0,0#930#1218#1359#1858#2760#2760,2740.json,3#3#3#3#3#3#3,0.8942624926567078#0.9525655508041382#0.9534133672714233#0.950772762298584#0.950772762298584#0.950772762298584#0.950772762298584,0.6650328530360522#0.748876496115582#0.7509142887214661#0.7340717773855161#0.7340717773855161#0.7340717773855161#0.7340717773855161,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0.94#0.94#0.94#0.94#0.94#0.94#0.94,0#0#0#0#0#0#0,1#1#1#1#1#1#1,15.0#13.0#13.0#13.0#13.0#13.0#13.0,131.9385528564453#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172#132.9956512451172,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#2#2#2#0#0#0,0#1#1#1#0#0#0,0#12#1#7#0#0#0,0#12#1#7#0#0#0,0#0#0#0#0#0#0,0#0#1#0#0#0#0,0#0#1#0#0#0#0
4207,0#0#0#0,0#1317#2220#2220,11547.json,3#3#3#3,0.4995724856853485#0.4995724856853485#0.4995724856853485#0.4995724856853485,0.8109384233151882#0.8109384233151882#0.8109384233151882#0.8109384233151882,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,0.94#0.94#0.94#0.94,0#0#0#0,1#1#1#1,17.0#17.0#17.0#17.0,131.43582153320312#131.43582153320312#131.43582153320312#131.43582153320312,1#1#1#1,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0,0#0#0#0
