Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3726,0#93#22#81,0#7#179#246,12252.json,3#3#3#3,0.8718007206916809#0.8718007206916809#0.9005973935127258#0.8665522933006287,0.935681410760717#0.935681410760717#0.9338742751411562#0.949663792567303,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.41#1.41#1.41#1.41,0#0#0#0,0#0#0#0,13.0#13.0#12.0#12.0,132.9956512451172#132.9956512451172#133.59722900390625#133.59722900390625,0#0#0#0,0#0#0#0,0#0#6#2,0#0#3#1,0#0#6#8,0#0#6#8,0#0#0#0,0#0#0#0,0#1#1#1
3067,0#61#0#1763,0#0#4#231,13879.json,4#4#4#4,0.5596812963485718#0.5596812963485718#0.5596812963485718#0.6153173446655273,0.9106706460842455#0.9106706460842455#0.9106706460842455#0.8935889617184519,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.5#1.5#1.5#1.5,0#0#0#0,0#0#0#1,20.0#20.0#20.0#21.0,125.64796447753906#125.64796447753906#125.64796447753906#125.27178192138672,1#1#1#1,0#0#0#0,0#0#0#4,0#0#0#2,0#0#0#13,0#0#0#13,0#0#0#0,0#0#0#0,0#0#0#0
3067,0#61#0#1763,0#0#4#231,13911.json,3#3#3#3,0.8665522933006287#0.8665522933006287#0.8665522933006287#0.667548418045044,0.9427782538097285#0.9427782538097285#0.9427782538097285#0.9079351092264227,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.41#1.41#1.41#1.41,0#0#0#0,0#0#0#0,12.0#12.0#12.0#14.0,133.59722900390625#133.59722900390625#133.59722900390625#132.4454345703125,0#0#0#0,0#0#0#0,0#0#0#2,0#0#0#1,0#0#0#5,0#0#0#5,0#0#0#0,0#0#0#0,0#0#0#0
2925,0#251#209,0#10#15,17740.json,3#3#3,0.7608213424682617#0.9592301249504089#0.865238606929779,0.9107385831571023#0.893364532507287#0.911473920765842,0#0#0,0#0#0,0#0#0,1#1#1,1.41#1.41#1.41,0#0#0,0#0#0,16.0#18.0#16.0,131.91592407226562#130.99049377441406#131.75106811523438,0#0#0,0#0#0,0#4#4,0#2#2,0#16#14,0#16#14,0#0#0,0#0#0,0#0#0
3006,0#6#2#3,0#5#892#1752,10043.json,25#26#37#32,0.0068314289674162865#0.006004814524203539#1.0304163151886314E-4#1.4179538993630558E-4,3.6381527525448294E-5#2.580468423510136E-6#2.068857707312585E-9#2.963300102235018E-9,7#7#6#6,7#7#7#7,14#14#13#13,4#4#5#5,5.85#6.02#6.47#5.48,5#5#6#5,10#11#17#15,128.0#139.0#206.0#194.0,83.62782287597656#82.46930694580078#74.27406311035156#77.0147933959961,2#2#2#2,3#3#3#3,0#6#28#70,0#3#23#32,0#149#1077#243,0#121#782#241,0#0#0#0,0#0#1#1,0#1#1#1
3684,0#35#22#0,0#0#0#305,1542.json,4#4#4#5,0.10072699934244156#0.10469987243413925#0.10062632709741592#0.10432211309671402,0.05557415944788112#0.05682796534688887#0.05105675021142033#0.07444326065426936,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,2.0#2.0#2.0#2.24,0#0#0#0,3#3#3#3,41.0#41.0#41.0#41.0,120.78221893310547#120.78221893310547#120.78221893310547#117.16728973388672,3#3#3#3,1#1#1#1,0#4#4#0,0#2#2#0,0#6#26#22,0#6#26#0,0#0#0#0,0#0#0#0,0#0#0#0
3534,0,0,27808.json,3,0.5514765977859497,0.9487583476132517,0,0,0,1,1.41,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
2304,0,0,17906.json,7,0.6906121969223022,0.621359563025926,0,0,0,2,2.27,1,2,33.0,112.9860610961914,1,0,0,0,0,0,0,0,0
1041,0,0,8107.json,3,0.5007129311561584,0.8970057798650065,0,0,0,1,1.41,0,1,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0
2543,0,0,6276.json,4,0.6865412592887878,0.9216799997324113,0,0,0,1,1.5,0,0,20.0,125.64796447753906,1,0,0,0,0,0,0,0,0
3509,0#0#147,0#136#206,12829.json,7#7#7,0.47942590713500977#0.47942590713500977#0.47942590713500977,0.013079843871574197#0.013079843871574197#0.013079843871574197,2#2#2,2#2#2,4#4#4,3#3#3,1.36#1.36#1.36,0#0#0,2#2#2,63.0#63.0#63.0,109.25711822509766#109.25711822509766#109.25711822509766,0#0#0,2#2#2,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#1#1
2907,0#170,0#50,20775.json,3#3,0.5969895720481873#0.5969895720481873,0.9043958351891244#0.9043958351891244,0#0,0#0,0#0,1#1,1.41#1.41,0#0,0#0,14.0#14.0,132.4454345703125#132.4454345703125,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#1
3006,0#1763,0#170,13154.json,4#4,0.3529970347881317#0.3170146942138672,0.8967402689710239#0.8151660977956626,0#0,0#0,0#0,1#1,1.5#1.5,0#0,0#1,20.0#23.0,125.64796447753906#124.6862564086914,1#1,0#0,0#4,0#2,0#21,0#21,0#0,0#0,0#0
791,0,0,21766.json,3,0.27130013704299927,0.279429256697589,0,0,0,1,1.41,0,3,32.0,127.33940887451172,1,0,0,0,0,0,0,0,0
