Age,TangledWMoveandFileRename,ChangeAtMethodAge,file,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,Parameters,LocalVariables,DiffSizes,NewAdditions,EditDistances,CriticalEditDistances,Buggycommiit,PotentiallyBuggycommit,RiskyCommit
3717,0#23#4,0#850#2044,242.json,4#4#5,0.07819165289402008#0.08691971749067307#0.024788519367575645,0.43000417498912136#0.42847712374215513#0.17690506114918814,0#0#0,0#0#0,0#0#0,1#1#1,1.0#1.0#0.98,0#0#0,4#4#6,31.0#31.0#42.0,123.13409423828125#123.13409423828125#117.83615112304688,0#0#0,0#0#0,0#4#1,0#2#1,0#12#99,0#12#97,0#0#0,0#0#1,0#0#1
3567,0,0,486.json,6,0.10237570106983185,0.7095847625844794,0,0,0,1,2.75,0,4,31.0,116.4616928100586,0,0,0,0,0,0,0,0,0
3269,0,0,433.json,3,0.7246446013450623,0.8201887449525113,0,0,0,1,0.94,0,1,18.0,130.99049377441406,1,0,0,0,0,0,0,0,0
3781,0#0#15#97#18#26#39#50#27#97,0#6#9#12#14#25#270#482#2238#2601,2706.json,3#3#3#3#3#5#5#5#3#3,0.5847988128662109#0.5847988128662109#0.001279276330024004#0.07222146540880203#0.0#0.028950201347470284#0.028950201347470284#0.22829778492450714#0.031234601512551308#1.7368253611493856E-4,0.45452616500733406#0.45452616500733406#0.2837460931428889#0.5813990696882533#0.18676114510141892#0.1447236715027824#0.1447236715027824#0.13089120727566045#0.2995697517332376#0.07751147467811752,0#0#0#0#0#1#1#1#0#0,0#0#0#0#0#1#1#1#0#0,0#0#0#0#0#2#2#2#0#0,1#1#1#1#1#2#2#2#1#1,0.94#0.94#0.94#0.94#0.94#2.71#2.71#2.71#0.94#0.94,0#0#0#0#0#0#0#0#0#0,0#0#1#1#1#5#5#5#1#3,25.0#25.0#30.0#24.0#32.0#39.0#39.0#39.0#28.0#37.0,128.46022033691406#128.46022033691406#127.43789672851562#128.83535766601562#127.03218841552734#117.25182342529297#117.25182342529297#117.25182342529297#127.79666137695312#126.08800506591797,1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0,0#0#2#6#2#4#2#2#4#2,0#0#1#3#1#3#1#1#1#1,0#0#51#36#43#89#10#16#113#60,0#0#51#30#43#65#10#0#79#51,0#0#0#0#0#0#0#0#0#0,0#0#0#1#0#0#1#0#1#0,0#0#0#0#0#0#1#0#1#0
3785,0#0#6#97#18#178#24#43#37#19#9#5#48#471#21#54#53,0#10#16#16#18#22#22#23#78#84#423#427#1245#3549#3618#3621#3757,2742.json,3#3#3#5#11#11#11#11#11#11#11#11#11#11#11#11#11,0.48829954862594604#0.48829954862594604#0.6823327541351318#0.025108030065894127#3.237021155655384E-4#3.230857546441257E-4#2.909313188865781E-4#3.065324854105711E-4#5.417296197265387E-4#3.065324854105711E-4#5.136184627190232E-4#6.220793002285063E-4#6.658812053501606E-4#0.003330131759867072#0.003308060811832547#5.936514935456216E-4#0.003267108229920268,0.37064291993504583#0.37064291993504583#0.28552922559796534#0.204652536929047#4.0222182778191076E-5#3.52467783808102E-5#3.0348879495979667E-5#3.005572603767424E-5#4.9284624423181656E-5#3.005572603767424E-5#6.0755588699429974E-5#6.060731022895739E-5#5.968684523742962E-5#2.9724311742494015E-4#2.1666199404109455E-4#1.7811641371749465E-5#1.4967869568035345E-4,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,0.94#0.94#0.94#2.71#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54#1.54,0#0#0#0#1#1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,31.0#31.0#31.0#41.0#100.0#100.0#100.0#100.0#98.0#100.0#95.0#95.0#95.0#85.0#86.0#100.0#88.0,127.19049072265625#127.19049072265625#127.11163330078125#117.23806762695312#99.37813568115234#99.33216857910156#99.33216857910156#99.33216857910156#99.48318481445312#99.33216857910156#99.5546875#99.5546875#99.5546875#100.09048461914062#99.9886245727539#99.204345703125#99.86907958984375,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#3#3#3#3#3#3#3#3#3#3#3#3#3,0#0#4#8#12#2#22#2#2#2#2#6#2#4#2#4#4,0#0#2#5#9#1#11#1#1#1#1#3#1#2#1#2#2,0#0#21#80#370#15#29#6#12#12#4#8#7#36#10#59#74,0#0#21#50#370#15#7#6#12#12#4#8#7#36#10#61#75,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#1#0#0#0#0#0#1#0#1#1#1#0#0#1,0#0#0#0#0#0#0#0#0#1#0#1#1#0#0#0#0
3718,0,0,150.json,1,0.5897580981254578,0.7791264032184165,0,0,0,1,0.0,0,0,14.0,150.24295043945312,1,0,0,0,0,0,0,0,0
3723,0,0,153.json,3,0.6093301773071289,0.8640879390538916,0,0,0,1,0.94,0,1,15.0,132.086669921875,0,0,0,0,0,0,0,0,0
3400,0,0,2239.json,3,0.7684205174446106,0.9228848106713787,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,0,0,0,0
2432,0,0,1006.json,5,0.9772742390632629,0.9109188965506783,0,0,0,1,0.98,0,0,22.0,121.30247497558594,1,0,0,0,0,0,0,0,0
3699,0#1#13#50#6#1#5#65#54#18#21#10,0#14#157#400#695#831#951#1162#2155#2277#2825#2923,90.json,16#22#24#24#23#23#26#26#26#26#26#27,0.0727398544549942#0.014379915781319141#0.0027595744468271732#0.002793307648971677#0.002693723887205124#0.002775890054181218#0.0010941048385575414#0.0010941048385575414#0.0010812272084876895#0.0011231577955186367#0.0010369822848588228#3.994646540377289E-4,0.3106386012757557#0.002036585152124125#1.241201396963056E-4#8.954028140498127E-5#9.296923418169149E-5#9.655241645399002E-5#2.0631006306005644E-5#2.0489314189457972E-5#2.8701489994864547E-5#2.211432036453097E-5#2.1647830770574304E-5#9.072981414907714E-6,1#1#1#1#1#1#2#2#2#2#2#2,4#4#4#4#4#4#5#5#5#5#5#5,5#5#5#5#5#5#7#7#7#7#7#7,5#7#8#8#7#7#8#8#8#8#8#8,2.11#2.75#2.7#2.7#2.69#2.69#2.56#2.56#2.56#2.56#2.56#2.57,2#3#3#3#3#3#3#3#3#3#3#3,5#7#8#8#8#8#10#10#10#10#10#11,60.0#98.0#113.0#114.0#112.0#112.0#125.0#125.0#124.0#126.0#126.0#134.0,95.37213897705078#86.71141052246094#84.12108612060547#84.04834747314453#85.0867691040039#85.0867691040039#82.22077941894531#82.22077941894531#82.28816223144531#82.23121643066406#82.23121643066406#81.3542709350586,1#1#1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0#0,0#32#2#2#3#8#3#2#2#4#2#3,0#19#2#1#1#4#3#1#1#2#1#2,0#183#107#9#22#20#66#1#9#13#7#69,0#215#117#9#30#20#74#1#9#13#7#61,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#1#1#1#1#1#1#0#0,0#0#0#0#1#1#1#1#1#1#1#0
